channel_id,node1_id,node2_id,capacity,node1_balance,node2_balance,node1_tx_rate,node2_tx_rate,fee_rate_ppm,node1_ttd_hours,node2_ttd_hours,age_days,num_updates,balance_ratio
chan_001820,node_00471,node_00905,67660273,34039462,33620811,12939,31514,1713,9455406.11,0.5,31,7624,0.497
chan_001821,node_00021,node_00417,4614431,2442632,2171799,20330,28923,707,678508.89,0.07,524,930,0.471
chan_001822,node_00006,node_00142,4771832,1497082,3274750,89734,98886,920,415856.11,0.1,627,716,0.314
chan_001823,node_00000,node_00007,6511775,2828191,3683584,56855,49278,4345,0.1,1023217.78,507,6902,0.434
chan_001824,node_00028,node_00113,2246772,937457,1309315,31058,39602,580,260404.72,0.04,188,4380,0.417
chan_001825,node_00023,node_00065,9018765,88761,8930004,101720,42394,592,0.0,2480556.67,571,2845,0.01
chan_001826,node_00020,node_00052,805121,512162,292959,35930,143894,1018,142267.22,0.0,203,721,0.364
chan_001827,node_00025,node_00776,24607315,5457096,19150219,55995,87754,832,1515860.0,0.17,658,1411,0.222
chan_001828,node_00011,node_00051,8038760,1980623,6058137,27098,26867,1502,2.38,1682815.83,283,4168,0.246
chan_001829,node_00004,node_00015,8310642,2009277,6301365,20136,90901,606,558132.5,0.02,333,1631,0.242
chan_001830,node_00003,node_00566,24295681,10101368,14194313,19096,43742,535,2805935.56,0.16,314,1050,0.416
chan_001831,node_00091,node_00603,5801845,2239427,3562418,80685,141368,632,622063.06,0.02,223,1806,0.386
chan_001832,node_00010,node_00590,782832,154614,628218,32857,17215,2042,0.0,174505.0,551,419,0.198
chan_001833,node_00011,node_00895,100000000,45285353,54714647,116720,20036,787,0.13,15198513.06,545,4303,0.453
chan_001834,node_00166,node_00175,21183542,7631560,13551982,75171,81315,1784,2119877.78,0.61,715,1128,0.36
chan_001835,node_00044,node_00825,12353831,1839273,10514558,121452,20099,857,0.01,2920710.56,657,166,0.149
chan_001836,node_00062,node_00206,22246133,13315911,8930222,19443,21687,1600,3698864.17,1.11,607,800,0.401
chan_001837,node_00230,node_00552,2465675,885199,1580476,99112,145332,1286,245888.61,0.01,219,290,0.359
chan_001838,node_00042,node_00299,2560033,615108,1944925,40087,154664,1289,170863.33,0.0,249,2588,0.24
chan_001839,node_00591,node_00928,36770104,12102759,24667345,38459,94705,1138,3361877.5,0.12,275,3380,0.329
chan_001840,node_00161,node_00245,1556031,67239,1488792,183775,121252,1111,0.0,413553.33,504,5362,0.043
chan_001841,node_00078,node_00507,5207830,1306904,3900926,415978,85444,543,0.0,1083590.56,129,1573,0.251
chan_001842,node_00142,node_00180,1898023,961167,936856,102152,41311,340,0.0,260237.78,185,557,0.494
chan_001843,node_00033,node_00823,7056567,1654911,5401656,85733,12204,449,0.01,1500460.0,201,3196,0.235
chan_001844,node_00107,node_00247,2250617,1022708,1227909,64386,174807,1415,284085.56,0.0,662,4340,0.454
chan_001845,node_00108,node_00222,16550125,8151875,8398250,52947,10462,3418,0.05,2332847.22,136,2132,0.493
chan_001846,node_00039,node_00651,5284917,232731,5052186,48646,117657,583,64647.5,0.02,722,1525,0.044
chan_001847,node_00015,node_00036,11083943,493727,10590216,50566,52685,1892,137146.39,1.39,478,431,0.045
chan_001848,node_00229,node_00760,1879713,1083876,795837,35861,17166,379,0.02,221065.83,169,2019,0.423
chan_001849,node_00637,node_00931,1280057,177989,1102068,241399,19237,382,0.0,306130.0,57,1217,0.139
chan_001850,node_00236,node_00817,2627741,933135,1694606,109240,59177,739,0.01,470723.89,563,588,0.355
chan_001851,node_00250,node_00423,2618635,349125,2269510,100369,7436,884,0.0,630419.44,37,2127,0.133
chan_001852,node_00006,node_00115,1332327,419685,912642,8222,79406,541,116579.17,0.0,374,1155,0.315
chan_001853,node_00130,node_00957,2882845,699922,2182923,28103,52909,826,194422.78,0.02,539,2772,0.243
chan_001854,node_00010,node_00340,6114225,968319,5145906,72249,43754,1296,0.01,1429418.33,65,1298,0.158
chan_001855,node_00206,node_00677,5019193,621860,4397333,29021,74790,952,172738.89,0.03,715,233,0.124
chan_001856,node_00161,node_00691,2990174,218416,2771758,12849,39681,2148,60671.11,0.03,556,1450,0.073
chan_001857,node_00023,node_00128,3592684,1541747,2050937,81104,16581,784,0.01,569704.72,444,938,0.429
chan_001858,node_00275,node_00831,5843224,1002590,4840634,25609,97067,1297,278497.22,0.02,218,505,0.172
chan_001859,node_00192,node_00356,4768434,1621797,3146637,144823,162788,568,450499.17,0.05,463,1124,0.34
chan_001860,node_00075,node_00284,7354572,2101604,5252968,61812,34591,844,0.02,1459157.78,417,1796,0.286
chan_001861,node_00050,node_00330,2504797,1339048,1165749,94707,57802,471,0.01,323819.17,118,1021,0.465
chan_001862,node_00356,node_00669,3650416,1419123,2231293,159132,75417,1523,0.0,619803.61,72,5472,0.389
chan_001863,node_00086,node_00550,571923,61719,510204,53265,65871,2991,17144.17,0.01,282,1264,0.108
chan_001864,node_00141,node_00663,100000000,20692812,79307188,8911,61865,672,5748003.33,0.42,60,949,0.207
chan_001865,node_00000,node_00861,58367571,21278105,37089466,98428,73879,1565,0.24,10302629.44,516,1121,0.365
chan_001866,node_00072,node_00986,49498705,9229996,40268709,34563,68021,3245,2563887.78,0.33,78,1643,0.186
chan_001867,node_00710,node_00863,2477350,964674,1512676,72909,39205,2607,0.01,420187.78,124,3900,0.389
chan_001868,node_00084,node_00800,24358933,14189010,10169923,44276,65565,982,3941391.67,0.13,120,2210,0.418
chan_001869,node_00021,node_00505,19625874,6033224,13592650,71463,45971,686,0.07,3775736.11,694,2074,0.307
chan_001870,node_00022,node_00269,18813102,150867,18662235,304401,301843,710,0.02,5183954.17,523,1725,0.008
chan_001871,node_00112,node_00348,22917977,10670277,12247700,153555,135870,1078,0.17,3402138.89,241,1123,0.466
chan_001872,node_00000,node_00281,1613405,258029,1355376,36569,35498,957,0.07,376493.33,351,320,0.16
chan_001873,node_00272,node_00625,5256385,547129,4709256,30493,42942,2450,151980.28,0.11,46,1029,0.104
chan_001874,node_00060,node_00065,27011878,17736791,9275087,33889,70419,1057,4926886.39,0.07,223,2600,0.343
chan_001875,node_00112,node_00372,88206969,54532548,33674421,103722,64334,1001,0.38,9354005.83,157,197,0.382
chan_001876,node_00385,node_00413,4780116,400258,4379858,12422,32927,461,111182.78,0.06,472,246,0.084
chan_001877,node_00612,node_00653,1171319,204968,966351,147553,35862,1180,0.0,268430.83,44,2219,0.175
chan_001878,node_00118,node_00188,10768129,1384183,9383946,177797,116356,850,0.01,2606651.67,462,2024,0.129
chan_001879,node_00054,node_00100,786783,343140,443643,38331,166175,773,95316.67,0.0,692,395,0.436
chan_001880,node_00001,node_00244,53721831,3321505,50400326,37271,36269,1313,0.92,14000090.56,390,3721,0.062
chan_001881,node_00540,node_00729,831790,109515,722275,57491,37719,1031,0.0,200631.94,613,955,0.132
chan_001882,node_00032,node_00057,3187011,908176,2278835,21817,91125,947,252271.11,0.01,387,2804,0.285
chan_001883,node_00012,node_00058,19697497,10691707,9005790,111120,136652,861,2969918.61,0.1,5,295,0.457
chan_001884,node_00202,node_00259,2689025,1187190,1501835,15085,32483,670,329775.0,0.02,588,1526,0.441
chan_001885,node_00034,node_00976,17177711,7433894,9743817,484792,66476,1538,0.0,2706615.83,442,559,0.433
chan_001886,node_00050,node_00171,11492091,2832467,8659624,19106,43128,408,786796.39,0.1,71,1258,0.246
chan_001887,node_00071,node_00440,6838130,1893599,4944531,74546,32934,565,0.01,1373480.83,74,707,0.277
chan_001888,node_00015,node_00172,3955410,1816869,2138541,38715,20180,793,0.03,594039.17,458,1005,0.459
chan_001889,node_00021,node_00313,5336877,1801577,3535300,7729,81601,1420,500438.06,0.01,60,2060,0.338
chan_001890,node_00000,node_00028,37774658,16651600,21123058,45058,101847,1514,4625444.44,0.1,369,1018,0.441
chan_001891,node_00038,node_00224,10165986,4262151,5903835,27345,17325,1260,0.12,1639954.17,189,7056,0.419
chan_001892,node_00079,node_00112,3260486,718279,2542207,53520,63215,600,199521.94,0.07,651,2204,0.22
chan_001893,node_00622,node_00692,11522329,7339082,4183247,65899,62855,402,0.67,1162013.06,476,729,0.363
chan_001894,node_00005,node_00179,19584561,945650,18638911,32613,123123,1072,262680.56,0.06,155,81,0.048
chan_001895,node_00414,node_00455,7545998,1439981,6106017,36263,14172,578,0.02,1696115.83,558,906,0.191
chan_001896,node_00010,node_00118,8428877,3197837,5231040,19599,112910,805,888288.06,0.02,486,5445,0.379
chan_001897,node_00063,node_00091,24010195,927123,23083072,38637,17495,962,0.01,6411964.44,428,4139,0.039
chan_001898,node_00190,node_00693,22813146,7444698,15368448,29088,14860,2805,0.15,4269013.33,656,801,0.326
chan_001899,node_00017,node_00674,1462123,552746,909377,50209,31154,928,0.01,252604.72,654,552,0.378
chan_001900,node_00000,node_00107,2408804,531613,1877191,202124,17011,1067,0.0,521441.94,142,2643,0.221
chan_001901,node_00064,node_00187,6201030,771509,5429521,698822,15712,372,0.0,1508200.28,376,1466,0.124
chan_001902,node_00019,node_00664,414681,225926,188755,61115,12127,2073,0.0,52431.94,427,391,0.455
chan_001903,node_00028,node_00321,24603035,7308640,17294395,84564,41014,503,0.05,4803998.61,684,20,0.297
chan_001904,node_00243,node_00566,4552306,730854,3821452,16842,49657,1863,203015.0,0.03,637,101,0.161
chan_001905,node_00004,node_00258,4309692,2540222,1769470,32383,63281,648,705617.22,0.02,186,391,0.411
chan_001906,node_00032,node_00122,6986172,3891397,3094775,43669,64983,1029,1080943.61,0.04,417,5953,0.443
chan_001907,node_00047,node_00208,449631,8661,440970,37919,75811,240,2405.83,0.0,443,646,0.019
chan_001908,node_00529,node_00565,2504408,1423289,1081119,30377,126924,923,395358.06,0.0,568,3810,0.432
chan_001909,node_00209,node_00438,10750542,716125,10034417,70472,121038,1301,198923.61,0.06,102,3060,0.067
chan_001910,node_00006,node_00101,12675311,4499819,8175492,152684,21980,932,0.01,2270970.0,408,615,0.355
chan_001911,node_00014,node_00544,4081161,1059318,3021843,50886,42624,395,0.04,839400.83,296,5375,0.26
chan_001912,node_00069,node_00304,5505986,3511561,1994425,42581,55364,518,975433.61,0.04,32,1383,0.362
chan_001913,node_00121,node_00124,5214028,946741,4267287,106600,66804,769,0.01,1185357.5,504,1882,0.182
chan_001914,node_00040,node_00492,7452748,3015301,4437447,35788,23867,1378,0.07,1232624.17,116,160,0.405
chan_001915,node_00261,node_00312,4189155,651956,3537199,29536,78292,620,181098.89,0.02,258,7877,0.156
chan_001916,node_00006,node_00428,1191667,334529,857138,196496,289063,1381,92924.72,0.0,435,2192,0.281
chan_001917,node_00111,node_00268,2314192,357651,1956541,137775,26444,706,0.0,543483.61,534,1271,0.155
chan_001918,node_00003,node_00080,2247587,1449819,797768,188564,98602,1219,0.0,221602.22,371,5455,0.355
chan_001919,node_00263,node_00743,23399111,6087314,17311797,39678,12336,1872,0.06,4808832.5,282,4318,0.26
chan_001920,node_00286,node_00874,7155950,4935010,2220940,20827,11323,1223,0.14,616927.78,482,768,0.31
chan_001921,node_00041,node_00999,2371017,1190921,1180096,46318,51502,807,330811.39,0.06,635,2961,0.498
chan_001922,node_00023,node_00258,1996261,453089,1543172,57372,76331,831,125858.06,0.02,456,2,0.227
chan_001923,node_00029,node_00061,15397925,2275741,13122184,41286,464402,1633,632150.28,0.01,243,558,0.148
chan_001924,node_00039,node_00569,76988702,8600956,68387746,74611,79577,421,2389154.44,3.83,717,490,0.112
chan_001925,node_00410,node_00467,3422532,701085,2721447,23662,24377,1370,194745.83,1.06,95,822,0.205
chan_001926,node_00144,node_00842,3278903,900073,2378830,70085,23690,1219,0.01,660786.11,434,281,0.275
chan_001927,node_00003,node_00287,25756156,616673,25139483,59333,61116,1200,171298.06,3.92,727,586,0.024
chan_001928,node_00017,node_00481,735277,172421,562856,237336,66209,1319,0.0,156348.89,337,8315,0.234
chan_001929,node_00017,node_00453,1523100,543512,979588,45721,11238,1276,0.0,272107.78,368,1636,0.357
chan_001930,node_00033,node_00041,7514597,3230923,4283674,14447,15708,694,897478.61,0.94,599,2581,0.43
chan_001931,node_00264,node_00829,4386628,1098934,3287694,18640,67961,942,305259.44,0.02,28,5231,0.251
chan_001932,node_00346,node_00810,2332801,120768,2212033,89665,26891,2925,0.0,614453.61,646,982,0.052
chan_001933,node_00004,node_00007,1347544,698349,649195,25373,54303,700,193985.83,0.01,367,1351,0.482
chan_001934,node_00421,node_00967,662672,162532,500140,33392,118602,847,45147.78,0.0,671,1539,0.245
chan_001935,node_00142,node_00260,20938718,11331734,9606984,24199,56264,732,3147703.89,0.08,705,1397,0.459
chan_001936,node_00092,node_00123,2007029,61877,1945152,58093,54951,737,0.01,540320.0,647,1503,0.031
chan_001937,node_00545,node_00607,6254150,2289089,3965061,241558,15980,346,0.0,1101405.83,664,218,0.366
chan_001938,node_00050,node_00601,7181692,475450,6706242,62988,100129,1281,132069.44,0.05,700,1860,0.066
chan_001939,node_00000,node_00056,3204464,826710,2377754,31150,78515,2963,229641.67,0.01,435,1277,0.258
chan_001940,node_00541,node_00927,5857865,53800,5804065,34505,12868,1269,0.0,1612240.28,284,4738,0.009
chan_001941,node_00401,node_00862,5324321,2723188,2601133,127012,15836,528,0.01,722536.94,465,6515,0.489
chan_001942,node_00600,node_00799,7965562,4842535,3123027,173946,332618,871,1345148.61,0.01,392,1653,0.392
chan_001943,node_00249,node_00944,3497076,1340570,2156506,15461,113227,1183,372380.56,0.01,122,4622,0.383
chan_001944,node_00023,node_00792,3082457,745379,2337078,27025,9057,839,0.01,649188.33,458,108,0.242
chan_001945,node_00447,node_00829,5245794,99906,5145888,118048,43885,1459,0.0,1429413.33,207,206,0.019
chan_001946,node_00028,node_00040,11174547,2062013,9112534,48058,154936,2275,572781.39,0.02,627,6,0.185
chan_001947,node_00449,node_00891,2529992,1002150,1527842,30255,51641,762,278375.0,0.02,386,3716,0.396
chan_001948,node_00096,node_00517,5342694,3032233,2310461,83652,61718,930,0.04,641794.72,487,1069,0.432
chan_001949,node_00006,node_00468,1686334,765643,920691,93761,19126,657,0.0,255747.5,36,1040,0.454
chan_001950,node_00339,node_00434,14545320,8617038,5928282,62873,205299,883,2393621.67,0.01,616,1252,0.408
chan_001951,node_00801,node_00912,4483181,1622536,2860645,103772,98289,1076,0.08,794623.61,712,515,0.362
chan_001952,node_00205,node_00244,10090519,578045,9512474,32234,3469,723,0.01,2642353.89,423,495,0.057
chan_001953,node_00151,node_00283,3535189,563297,2971892,154405,30129,1103,0.0,825525.56,79,2082,0.159
chan_001954,node_00009,node_00053,1946312,887027,1059285,64412,65953,1034,246396.39,0.19,349,2980,0.456
chan_001955,node_00136,node_00523,4910135,2103070,2807065,176781,42654,605,0.0,779740.28,688,1389,0.428
chan_001956,node_00205,node_00407,25378179,13647473,11730706,19429,29823,509,3790964.72,0.31,395,524,0.462
chan_001957,node_00339,node_00713,11792805,5272373,6520432,28533,20652,1536,0.19,1811231.11,677,2234,0.447
chan_001958,node_00214,node_00409,11306754,4979669,6327085,84251,18635,1134,0.02,1757523.61,103,1951,0.44
chan_001959,node_00004,node_00676,2510696,48603,2462093,48620,24779,1543,0.0,683914.72,371,1608,0.019
chan_001960,node_00185,node_00624,3342879,38752,3304127,22720,29381,451,10764.44,0.14,28,541,0.012
chan_001961,node_00136,node_00424,9214992,5025821,4189171,78989,88483,2610,1396061.39,0.12,336,4599,0.455
chan_001962,node_00028,node_00036,11812808,1444986,10367822,118223,40516,1122,0.01,2879950.56,515,5047,0.122
chan_001963,node_00115,node_00618,1070515,312559,757956,23168,38698,478,86821.94,0.01,346,1666,0.292
chan_001964,node_00381,node_00638,4253768,1322571,2931197,46537,5008,694,0.01,814221.39,570,2497,0.311
chan_001965,node_00006,node_00007,10806937,1937735,8869202,36758,110843,554,538259.72,0.03,156,520,0.179
chan_001966,node_00081,node_00219,18271772,10092784,8178988,19525,57256,1891,2803551.11,0.06,51,211,0.448
chan_001967,node_00699,node_00810,496548,247798,248750,174880,101808,1570,0.0,69097.22,719,699,0.499
chan_001968,node_00238,node_00260,15682516,2658297,13024219,13682,68720,1458,738415.83,0.07,136,63,0.17
chan_001969,node_00063,node_00395,3540097,843674,2696423,23236,95048,1251,234353.89,0.01,143,799,0.238
chan_001970,node_00029,node_00165,9365229,3182026,6183203,214604,51339,1625,0.01,1717556.39,471,119,0.34
chan_001971,node_00080,node_00613,18492463,8135778,10356685,95887,46793,798,0.05,2876856.94,596,980,0.44
chan_001972,node_00017,node_00437,1035706,244347,791359,56269,43949,788,0.01,219821.94,453,1029,0.236
chan_001973,node_00151,node_00905,4867320,1235403,3631917,28326,96159,445,343167.5,0.01,344,821,0.254
chan_001974,node_00027,node_00938,880020,369519,510501,16188,79104,1549,102644.17,0.0,5,9974,0.42
chan_001975,node_00008,node_00084,12885143,4898899,7986244,32731,39225,535,1360805.28,0.34,309,2853,0.38
chan_001976,node_00014,node_00683,31356936,12367114,18989822,67120,125545,1041,3435309.44,0.09,233,1107,0.394
chan_001977,node_00162,node_00491,3005156,1579732,1425424,86224,4936,1815,0.01,395951.11,317,2359,0.474
chan_001978,node_00138,node_00438,1390208,665240,724968,44806,52234,672,184788.89,0.03,472,644,0.479
chan_001979,node_00037,node_00190,10266143,7060329,3205814,88208,40010,1932,0.04,890503.89,249,1870,0.312
chan_001980,node_00023,node_00072,1604229,990137,614092,155632,13771,1081,0.0,170581.11,151,1011,0.383
chan_001981,node_00031,node_00064,7146627,1207303,5939324,17432,57938,640,335361.94,0.04,498,2280,0.169
chan_001982,node_00294,node_00645,5022444,2436211,2586233,142460,35750,779,0.01,718398.06,190,5043,0.485
chan_001983,node_00760,node_00850,7327533,3564730,3762803,41652,126746,651,990202.78,0.01,448,3028,0.486
chan_001984,node_00109,node_00460,3847796,1441118,2406678,50842,149496,680,400310.56,0.01,440,2120,0.375
chan_001985,node_00382,node_00835,2302181,220029,2082152,45984,46743,1036,61119.17,0.76,489,2060,0.096
chan_001986,node_00232,node_00488,2438010,358583,2079427,102902,44973,1652,0.0,577618.61,110,3635,0.147
chan_001987,node_00196,node_00591,4333808,1826669,2507139,84391,153629,1237,507408.06,0.01,550,596,0.421
chan_001988,node_00022,node_00935,3835038,130618,3704420,47454,198219,871,36282.78,0.01,608,1580,0.034
chan_001989,node_00131,node_00186,299833,51689,248144,159131,23918,1359,0.0,68928.89,373,1174,0.172
chan_001990,node_00077,node_00614,23508163,13960796,9547367,7898,36191,439,3877998.89,0.09,469,1389,0.406
chan_001991,node_00021,node_00514,6583493,1427338,5156155,53868,94763,1199,396482.78,0.04,725,1459,0.217
chan_001992,node_00125,node_00733,2189837,961470,1228367,39139,46333,522,267075.0,0.05,341,1356,0.439
chan_001993,node_00062,node_00623,2762253,547899,2214354,76430,53329,914,0.01,615098.33,713,1183,0.198
chan_001994,node_00192,node_00757,2189315,171420,2017895,24216,44598,776,47616.67,0.03,624,1379,0.078
chan_001995,node_00609,node_00808,5025327,1492318,3533009,227271,96428,1589,0.0,981391.39,32,3244,0.297
